net,length_um
_02141_,44.56µm
net139,44.505µm
net201,44.42µm
term_low\[9\],44.34µm
net127,44.34µm
_09595_,44.32µm
_08856_,44.31µm
_00166_,44.305µm
p_ll\[22\],44.3µm
_03650_,44.28µm
_04366_,44.28µm
_09127_,44.26µm
net41,44.26µm
_04655_,44.18µm
_01678_,44.16µm
_08881_,44.14µm
_08301_,44.12µm
_05021_,44.05µm
_00067_,43.985µm
_03430_,43.96µm
_07312_,43.96µm
_04777_,43.95µm
_06175_,43.945µm
_03072_,43.94µm
_06080_,43.94µm
_04031_,43.92µm
_06619_,43.89µm
net448,43.86µm
_03269_,43.835µm
_04550_,43.8µm
_04058_,43.76µm
_03969_,43.74µm
_05313_,43.74µm
_07936_,43.74µm
_05297_,43.7µm
_05458_,43.7µm
_01344_,43.69µm
p_lh\[10\],43.68µm
_00469_,43.645µm
_01928_,43.64µm
_09000_,43.62µm
_04349_,43.58µm
_05125_,43.57µm
_05506_,43.54µm
_02872_,43.52µm
_07762_,43.5µm
_06832_,43.49µm
b_h\[14\],43.42µm
net273,43.42µm
_09386_,43.36µm
_03981_,43.28µm
net948,43.18µm
_04065_,43.16µm
_06490_,43.16µm
_07963_,43.15µm
_07906_,43.09µm
_09885_,43.08µm
_05719_,42.965µm
_08220_,42.94µm
_03901_,42.92µm
net321,42.9µm
_04381_,42.86µm
_09959_,42.86µm
_06225_,42.84µm
_03532_,42.8µm
_02247_,42.775µm
_01033_,42.76µm
_10040_,42.76µm
_09626_,42.74µm
_04664_,42.695µm
_02646_,42.68µm
_05947_,42.6µm
net1061,42.6µm
_05772_,42.595µm
_03952_,42.56µm
_07843_,42.56µm
_03039_,42.52µm
_06721_,42.52µm
_10141_,42.5µm
_02510_,42.46µm
_05523_,42.44µm
_05524_,42.4µm
_05082_,42.38µm
_06680_,42.37µm
_02347_,42.36µm
_07664_,42.26µm
_09020_,42.24µm
_02843_,42.22µm
_01473_,42.2µm
_08168_,42.2µm
_00976_,42.18µm
_07694_,42.18µm
p_ll_pipe\[23\],42.18µm
_00038_,42.175µm
_05734_,42.14µm
_05237_,42.12µm
_05453_,42.1µm
_04066_,42.095µm
_09225_,42µm
_06533_,41.99µm
_04708_,41.98µm
_09251_,41.98µm
net618,41.98µm
_09044_,41.96µm
_01142_,41.94µm
net934,41.93µm
_01991_,41.92µm
net339,41.92µm
_09627_,41.9µm
net309,41.88µm
_04490_,41.86µm
_07812_,41.82µm
_08278_,41.82µm
_00537_,41.77µm
_00897_,41.76µm
_01299_,41.76µm
_03119_,41.76µm
_10070_,41.74µm
_09835_,41.73µm
_07153_,41.72µm
term_high\[47\],41.72µm
_08054_,41.68µm
p_lh\[6\],41.66µm
net62,41.66µm
_03452_,41.64µm
_05219_,41.62µm
_00733_,41.58µm
_10067_,41.58µm
_07240_,41.5µm
_01195_,41.49µm
_03329_,41.47µm
_00864_,41.46µm
_09906_,41.42µm
_00460_,41.36µm
_06404_,41.36µm
_03938_,41.29µm
_08374_,41.28µm
clknet_leaf_4_clk,41.28µm
_05385_,41.26µm
_09283_,41.24µm
_04767_,41.2µm
p_hl\[20\],41.2µm
net63,41.2µm
_00548_,41.18µm
_07898_,41.16µm
_10125_,41.14µm
_00569_,41.12µm
_03270_,41.12µm
_07126_,41.12µm
_07783_,41.12µm
_01472_,41.1µm
_06484_,41.1µm
_03088_,41.02µm
p_ll_pipe\[25\],41.02µm
_07047_,41.015µm
_03516_,40.98µm
_05215_,40.94µm
_02466_,40.89µm
_07491_,40.88µm
_01321_,40.86µm
_05999_,40.77µm
_05428_,40.72µm
net401,40.72µm
_02289_,40.655µm
_03469_,40.6µm
_09320_,40.58µm
net44,40.58µm
net370,40.58µm
_00381_,40.545µm
_00587_,40.52µm
_07031_,40.52µm
_05033_,40.5µm
_04800_,40.47µm
_01000_,40.46µm
_04544_,40.46µm
_07407_,40.46µm
_00583_,40.4µm
_04503_,40.4µm
_07847_,40.36µm
_05611_,40.32µm
_06659_,40.3µm
_05329_,40.28µm
_09966_,40.28µm
_09114_,40.24µm
_00470_,40.22µm
_05362_,40.22µm
net188,40.2µm
_03533_,40.16µm
net25,40.16µm
_04195_,40.12µm
net876,40.12µm
_03696_,40.1µm
_03147_,40.06µm
_04860_,40.06µm
_09182_,40.06µm
_01059_,40.04µm
_05567_,40.04µm
_09511_,40.04µm
_02334_,39.98µm
_09580_,39.98µm
_09661_,39.96µm
_06047_,39.94µm
_03875_,39.92µm
_09109_,39.92µm
_03991_,39.88µm
_07557_,39.88µm
term_high\[45\],39.85µm
_01262_,39.82µm
_02101_,39.82µm
_02940_,39.8µm
_03002_,39.78µm
_08913_,39.77µm
_05493_,39.76µm
_07954_,39.76µm
_04798_,39.755µm
_02836_,39.7µm
_07766_,39.7µm
p_lh\[8\],39.7µm
_03256_,39.68µm
_03896_,39.68µm
_05998_,39.68µm
_00048_,39.605µm
term_low\[22\],39.6µm
_03583_,39.58µm
_04913_,39.56µm
_00455_,39.54µm
_05874_,39.54µm
_09038_,39.54µm
_01131_,39.5µm
_03939_,39.5µm
_04586_,39.5µm
_05758_,39.48µm
_04843_,39.46µm
_02815_,39.44µm
_06812_,39.42µm
net434,39.39µm
_00452_,39.34µm
_06805_,39.3µm
_07107_,39.16µm
clknet_leaf_62_clk,39.12µm
_08191_,39.1µm
_09131_,39.1µm
_08831_,39.08µm
_00748_,39.07µm
_01676_,39.07µm
_02862_,39.04µm
_07707_,39.04µm
_08027_,39.02µm
_07272_,39.01µm
_02664_,38.98µm
term_high\[44\],38.97µm
_07912_,38.94µm
_02978_,38.92µm
term_high\[49\],38.92µm
p_hl\[0\],38.9µm
_07644_,38.88µm
_10004_,38.88µm
_09910_,38.86µm
_03866_,38.84µm
_05006_,38.82µm
_00035_,38.78µm
_01020_,38.78µm
_03679_,38.78µm
net1352,38.78µm
_03453_,38.74µm
a_h\[6\],38.72µm
net251,38.72µm
net84,38.68µm
_03440_,38.66µm
_09422_,38.66µm
_03240_,38.655µm
_05039_,38.64µm
_03187_,38.625µm
_03394_,38.62µm
_08316_,38.62µm
_00783_,38.58µm
_01961_,38.58µm
_06967_,38.58µm
_07592_,38.58µm
_09817_,38.58µm
_04446_,38.54µm
_04596_,38.54µm
_05955_,38.48µm
_03720_,38.42µm
_03653_,38.4µm
_02937_,38.38µm
_03988_,38.38µm
_06943_,38.36µm
_07890_,38.32µm
_01092_,38.3µm
_00746_,38.28µm
_04635_,38.28µm
net306,38.22µm
_02998_,38.2µm
_00561_,38.18µm
_08038_,38.16µm
_04784_,38.14µm
_00544_,38.12µm
_02560_,38.12µm
_09073_,38.08µm
_07267_,38.06µm
_03774_,38.04µm
_04261_,38.04µm
_08727_,38.04µm
_01060_,37.98µm
_07241_,37.98µm
_05728_,37.94µm
_08082_,37.9µm
_08353_,37.9µm
_08920_,37.9µm
_00939_,37.88µm
_04451_,37.88µm
_00492_,37.86µm
_04952_,37.86µm
_09768_,37.86µm
_00485_,37.84µm
_06879_,37.84µm
_02223_,37.82µm
_02389_,37.82µm
_10019_,37.82µm
net1349,37.82µm
_03197_,37.8µm
_03812_,37.775µm
net240,37.77µm
_03347_,37.7µm
_04916_,37.7µm
_06898_,37.7µm
_07831_,37.7µm
_01326_,37.68µm
_01962_,37.66µm
_05224_,37.66µm
_06658_,37.66µm
clknet_leaf_35_clk,37.66µm
_02906_,37.64µm
_08415_,37.62µm
_10005_,37.62µm
_10120_,37.6µm
_06994_,37.58µm
_01458_,37.56µm
_10069_,37.56µm
_04625_,37.52µm
_06152_,37.52µm
_05177_,37.5µm
_05754_,37.5µm
_07127_,37.5µm
net364,37.46µm
_08055_,37.42µm
_08620_,37.42µm
_02395_,37.4µm
net951,37.4µm
_03089_,37.38µm
_09676_,37.38µm
_03762_,37.36µm
_04255_,37.36µm
_07123_,37.34µm
_08853_,37.34µm
_10077_,37.33µm
_07964_,37.3µm
_05394_,37.27µm
clknet_leaf_18_clk,37.26µm
net256,37.255µm
_00298_,37.225µm
_03950_,37.22µm
_07059_,37.22µm
_07749_,37.17µm
_01979_,37.16µm
_05565_,37.16µm
_02397_,37.12µm
_09219_,37.12µm
_03797_,37.1µm
_05806_,37.1µm
_06091_,37.1µm
_07156_,37.06µm
_07967_,37.06µm
_06532_,37.03µm
_00744_,37.02µm
_02900_,37.02µm
_08837_,37µm
_09382_,36.98µm
_00310_,36.945µm
_02170_,36.94µm
_06916_,36.94µm
_09900_,36.91µm
_03857_,36.9µm
clknet_leaf_55_clk,36.9µm
_03415_,36.85µm
_00542_,36.84µm
_09305_,36.84µm
_05378_,36.82µm
_03432_,36.8µm
net300,36.8µm
_05850_,36.79µm
_00109_,36.765µm
_02835_,36.76µm
_09970_,36.76µm
_09824_,36.745µm
_01350_,36.74µm
_07202_,36.74µm
net218,36.72µm
_03807_,36.7µm
_04288_,36.7µm
_08863_,36.7µm
_02852_,36.69µm
_08382_,36.66µm
_04283_,36.64µm
_00063_,36.625µm
_02789_,36.62µm
_03739_,36.62µm
_04673_,36.6µm
_06927_,36.6µm
_07633_,36.6µm
_06776_,36.56µm
_02351_,36.52µm
_09799_,36.5µm
_09837_,36.5µm
_03009_,36.49µm
_03261_,36.455µm
_05019_,36.44µm
_09773_,36.44µm
_06926_,36.42µm
_00990_,36.4µm
net1060,36.38µm
_08299_,36.36µm
_05274_,36.34µm
_06691_,36.32µm
_04627_,36.3µm
_01398_,36.28µm
_06085_,36.28µm
_07487_,36.28µm
_03990_,36.24µm
_04287_,36.24µm
b_h\[1\],36.24µm
_05853_,36.23µm
_02035_,36.22µm
_03449_,36.2µm
_09826_,36.2µm
_03174_,36.18µm
_06119_,36.16µm
_01921_,36.12µm
_06974_,36.12µm
net246,36.12µm
_02183_,36.08µm
_02504_,36.08µm
_06797_,36.06µm
_02381_,36.02µm
_02641_,36.02µm
net864,35.98µm
_01143_,35.87µm
_03321_,35.84µm
_08375_,35.84µm
_09529_,35.84µm
_00157_,35.805µm
_04633_,35.8µm
_06459_,35.78µm
_07868_,35.78µm
_08676_,35.76µm
_05004_,35.74µm
_03649_,35.72µm
_06762_,35.72µm
_05601_,35.68µm
_09393_,35.68µm
_00701_,35.66µm
_00808_,35.66µm
_02441_,35.66µm
_05312_,35.66µm
_06998_,35.64µm
_07129_,35.64µm
_08166_,35.64µm
_03271_,35.6µm
_05495_,35.6µm
_07433_,35.59µm
_00563_,35.58µm
_07138_,35.56µm
_05640_,35.54µm
_05702_,35.54µm
_09190_,35.52µm
term_low\[18\],35.48µm
_07683_,35.46µm
p_ll\[13\],35.46µm
_06479_,35.435µm
_06775_,35.42µm
net1166,35.38µm
_00378_,35.35µm
_05532_,35.325µm
_04387_,35.32µm
_05144_,35.32µm
_06607_,35.32µm
net64,35.3µm
_04358_,35.26µm
_06121_,35.26µm
_08951_,35.26µm
_03924_,35.2µm
_08929_,35.16µm
_08347_,35.15µm
_01136_,35.14µm
_03034_,35.14µm
net34,35.14µm
net35,35.14µm
net37,35.14µm
_03463_,35.12µm
_01529_,35.1µm
term_high\[52\],35.1µm
_05727_,35.085µm
_03829_,35.04µm
_09082_,35.02µm
_09596_,35.02µm
_09688_,35.02µm
a_h\[8\],35µm
_04352_,34.98µm
_08862_,34.98µm
_02590_,34.96µm
_03464_,34.96µm
_05245_,34.94µm
_03786_,34.92µm
net469,34.92µm
_03966_,34.9µm
_07894_,34.9µm
term_low\[26\],34.9µm
_03062_,34.88µm
_07408_,34.88µm
net878,34.88µm
_03470_,34.86µm
_05030_,34.86µm
_03161_,34.84µm
_03773_,34.84µm
net361,34.84µm
_08520_,34.83µm
_07622_,34.82µm
_06254_,34.8µm
_08909_,34.8µm
_09822_,34.78µm
_05186_,34.76µm
_10076_,34.76µm
_07469_,34.72µm
_02315_,34.7µm
_05652_,34.68µm
_10144_,34.68µm
net488,34.66µm
_10123_,34.64µm
net1093,34.62µm
_02500_,34.58µm
_06614_,34.58µm
_00539_,34.56µm
_02258_,34.56µm
_04060_,34.56µm
_08219_,34.55µm
_02996_,34.54µm
_08377_,34.52µm
net641,34.52µm
_02524_,34.48µm
_03576_,34.48µm
_09920_,34.42µm
_07547_,34.4µm
_03782_,34.38µm
_10106_,34.34µm
_01221_,34.32µm
_04906_,34.32µm
net1346,34.32µm
_09322_,34.3µm
_07704_,34.29µm
_02216_,34.28µm
_00940_,34.26µm
_02053_,34.22µm
_06186_,34.22µm
_03569_,34.2µm
_05912_,34.2µm
_09669_,34.2µm
_03727_,34.18µm
_01153_,34.16µm
_06888_,34.14µm
_08013_,34.12µm
_00040_,34.1µm
_08057_,34.09µm
_08235_,34.08µm
_06305_,34.07µm
_04393_,34.06µm
_07067_,34.06µm
_07842_,34.06µm
_00258_,34.045µm
_04272_,34.04µm
_06770_,34.04µm
_04957_,34.02µm
_07999_,34µm
_08431_,33.98µm
_02529_,33.955µm
_07074_,33.94µm
_03455_,33.92µm
_07453_,33.92µm
net38,33.92µm
_08588_,33.89µm
_07006_,33.86µm
_03247_,33.84µm
_08101_,33.82µm
_00995_,33.8µm
_09651_,33.8µm
_10098_,33.8µm
_00356_,33.755µm
_03439_,33.74µm
_00770_,33.72µm
_04392_,33.72µm
_05254_,33.72µm
_09975_,33.7µm
_04711_,33.68µm
_09814_,33.68µm
_10091_,33.68µm
_00818_,33.64µm
_08653_,33.6µm
_04253_,33.58µm
_09871_,33.58µm
_05334_,33.57µm
_05193_,33.54µm
_07696_,33.54µm
_09462_,33.54µm
clknet_leaf_60_clk,33.52µm
_04629_,33.5µm
net349,33.5µm
_01219_,33.49µm
_01540_,33.48µm
_04626_,33.48µm
_05957_,33.48µm
_07211_,33.48µm
_05346_,33.47µm
_02199_,33.46µm
_01378_,33.44µm
_06447_,33.42µm
_00927_,33.4µm
_09463_,33.39µm
_04947_,33.38µm
_08597_,33.38µm
_09658_,33.38µm
_01369_,33.36µm
_10078_,33.36µm
_05920_,33.34µm
_07119_,33.32µm
_04242_,33.28µm
_09879_,33.28µm
_03856_,33.26µm
_06604_,33.25µm
_00702_,33.22µm
_07438_,33.22µm
_09397_,33.22µm
_09761_,33.22µm
_00177_,33.18µm
_02100_,33.18µm
_04986_,33.18µm
_08116_,33.18µm
_03222_,33.16µm
_06315_,33.14µm
_06777_,33.14µm
_02655_,33.12µm
mid_sum\[15\],33.1µm
_04214_,33.08µm
_06023_,33.08µm
_09692_,33.08µm
_04693_,33.04µm
net466,33.04µm
_00801_,33.02µm
_05137_,33.02µm
net39,33µm
_05050_,32.98µm
_05138_,32.98µm
_08890_,32.975µm
_03173_,32.97µm
_05036_,32.96µm
_09714_,32.96µm
_01975_,32.94µm
_07287_,32.94µm
_04474_,32.93µm
_00585_,32.92µm
net404,32.92µm
_01011_,32.87µm
_09087_,32.87µm
_05007_,32.855µm
_04243_,32.84µm
_06615_,32.82µm
p_lh\[5\],32.82µm
_02156_,32.8µm
_05256_,32.76µm
_10042_,32.76µm
_05031_,32.74µm
_07801_,32.74µm
_09091_,32.74µm
_09037_,32.73µm
_04487_,32.72µm
_04592_,32.72µm
_04734_,32.72µm
_08429_,32.72µm
_00562_,32.7µm
_08378_,32.68µm
_06264_,32.66µm
_05642_,32.64µm
_04946_,32.62µm
_04587_,32.6µm
_05083_,32.56µm
_00510_,32.54µm
_09938_,32.54µm
_01231_,32.52µm
_08840_,32.52µm
_02891_,32.5µm
term_mid\[32\],32.5µm
_05549_,32.49µm
_09716_,32.49µm
_06482_,32.46µm
_00488_,32.42µm
_01316_,32.4µm
_09538_,32.4µm
a_h\[5\],32.4µm
p_lh\[1\],32.39µm
_07052_,32.38µm
_02650_,32.36µm
_04223_,32.36µm
_06474_,32.34µm
_07432_,32.34µm
_07647_,32.335µm
_06509_,32.325µm
_02316_,32.32µm
_07989_,32.32µm
_02804_,32.31µm
_02873_,32.3µm
_06580_,32.29µm
_02083_,32.28µm
_03357_,32.28µm
_07997_,32.28µm
_08526_,32.28µm
_03407_,32.23µm
_03239_,32.22µm
_05242_,32.2µm
_07530_,32.2µm
_07623_,32.2µm
_08776_,32.2µm
net482,32.2µm
_07405_,32.18µm
_08777_,32.18µm
_09018_,32.18µm
_09243_,32.16µm
_00983_,32.145µm
_02972_,32.12µm
_03397_,32.12µm
_08971_,32.105µm
net36,32.08µm
_02128_,32.06µm
_03541_,32.06µm
_08093_,32.06µm
_08562_,32.06µm
_01265_,32.04µm
_04348_,32.02µm
_06979_,32.02µm
_00030_,32.005µm
_00681_,32µm
_08417_,32µm
_05432_,31.98µm
_05606_,31.96µm
_07588_,31.94µm
_09223_,31.94µm
_00898_,31.92µm
_03618_,31.92µm
_06913_,31.92µm
_02695_,31.9µm
_03836_,31.88µm
_09591_,31.88µm
net366,31.88µm
_06449_,31.87µm
_05683_,31.86µm
_08104_,31.86µm
_04953_,31.82µm
net474,31.82µm
_08014_,31.8µm
_03346_,31.79µm
_01639_,31.78µm
_08167_,31.78µm
_08414_,31.78µm
net299,31.78µm
_09244_,31.76µm
b_l\[0\],31.76µm
_03661_,31.74µm
_07088_,31.74µm
_08405_,31.74µm
_02439_,31.72µm
_03139_,31.72µm
_10095_,31.72µm
_05134_,31.7µm
_09350_,31.7µm
_02052_,31.68µm
_07497_,31.68µm
_00970_,31.66µm
_08190_,31.66µm
_00110_,31.625µm
_01437_,31.62µm
_08576_,31.62µm
net933,31.6µm
_02627_,31.58µm
_07991_,31.58µm
_08302_,31.57µm
_07166_,31.56µm
clknet_leaf_25_clk,31.54µm
_06815_,31.52µm
_04450_,31.5µm
_06616_,31.5µm
_09722_,31.5µm
_09958_,31.5µm
_04974_,31.48µm
_02941_,31.46µm
_05610_,31.46µm
_03862_,31.44µm
_03776_,31.42µm
_09412_,31.42µm
net359,31.42µm
_04605_,31.38µm
_04694_,31.38µm
_07490_,31.38µm
term_mid\[22\],31.36µm
_01609_,31.34µm
_02186_,31.33µm
_04661_,31.32µm
_03322_,31.3µm
_02416_,31.28µm
_09099_,31.28µm
_07538_,31.27µm
_06086_,31.26µm
_07903_,31.26µm
_09334_,31.26µm
_06538_,31.25µm
_06454_,31.22µm
_00057_,31.185µm
_04209_,31.18µm
_06689_,31.16µm
_06987_,31.16µm
_09410_,31.16µm
_06508_,31.12µm
_08957_,31.12µm
_08726_,31.095µm
_06233_,31.08µm
_07916_,31.08µm
_08691_,31.08µm
b_l\[12\],31.08µm
_01384_,31.06µm
_05120_,31.04µm
_09192_,31.04µm
_04094_,31.02µm
_04157_,31µm
_04198_,30.98µm
_07528_,30.98µm
_01412_,30.96µm
_04092_,30.96µm
_04915_,30.96µm
_06008_,30.96µm
_06029_,30.92µm
_04520_,30.9µm
_07708_,30.9µm
_00631_,30.88µm
_02193_,30.88µm
_05545_,30.88µm
_07565_,30.87µm
net373,30.865µm
_05550_,30.855µm
_02878_,30.84µm
_08052_,30.84µm
_05321_,30.82µm
_06566_,30.8µm
_05824_,30.79µm
_05712_,30.775µm
_07740_,30.775µm
_03421_,30.76µm
_04617_,30.76µm
_07474_,30.76µm
net237,30.75µm
_02055_,30.74µm
_05568_,30.74µm
_04737_,30.7µm
_06555_,30.7µm
net346,30.7µm
_02884_,30.68µm
_05353_,30.68µm
_01120_,30.66µm
_07923_,30.66µm
_03260_,30.62µm
_08419_,30.59µm
_00524_,30.58µm
_03719_,30.58µm
_03253_,30.54µm
_01846_,30.52µm
_05649_,30.52µm
term_mid\[26\],30.52µm
_03218_,30.51µm
_02003_,30.5µm
_02946_,30.5µm
_03749_,30.5µm
_01396_,30.48µm
_06138_,30.48µm
net297,30.48µm
term_low\[29\],30.46µm
_03845_,30.45µm
net146,30.45µm
_02467_,30.44µm
_05095_,30.44µm
_09948_,30.43µm
_05726_,30.36µm
_06986_,30.36µm
_07551_,30.34µm
_02714_,30.32µm
_03941_,30.32µm
_06426_,30.3µm
_05910_,30.28µm
_09295_,30.28µm
_04918_,30.23µm
_00854_,30.22µm
_03524_,30.22µm
_02017_,30.2µm
_01254_,30.18µm
_07089_,30.16µm
_07341_,30.16µm
_07420_,30.16µm
_09281_,30.16µm
_05195_,30.155µm
_09415_,30.11µm
_02015_,30.1µm
_04295_,30.1µm
_09588_,30.08µm
_00986_,30.06µm
_03985_,30.06µm
_07921_,30.04µm
_08518_,30.04µm
net357,30.04µm
net372,30.02µm
_07962_,29.98µm
_08614_,29.98µm
_08327_,29.96µm
_08471_,29.95µm
_05012_,29.94µm
_08770_,29.94µm
_07693_,29.92µm
_07755_,29.92µm
_05324_,29.9µm
_06221_,29.88µm
_06836_,29.88µm
_06040_,29.86µm
term_low\[16\],29.86µm
_02361_,29.84µm
_02600_,29.84µm
_03370_,29.84µm
_05573_,29.84µm
_05934_,29.84µm
_09609_,29.84µm
_08857_,29.82µm
_01520_,29.78µm
_07937_,29.78µm
_04353_,29.77µm
_07549_,29.76µm
_08136_,29.74µm
net986,29.74µm
_06630_,29.7µm
_08516_,29.7µm
_03268_,29.69µm
_02698_,29.67µm
_06769_,29.67µm
_05796_,29.64µm
_09292_,29.64µm
net281,29.64µm
_03124_,29.62µm
_07369_,29.62µm
_03504_,29.6µm
_08502_,29.6µm
_02074_,29.58µm
_05962_,29.58µm
_07451_,29.58µm
_02264_,29.56µm
_03756_,29.56µm
_03970_,29.56µm
term_mid\[34\],29.54µm
_00259_,29.525µm
_04556_,29.51µm
_05919_,29.5µm
_04551_,29.46µm
_06130_,29.46µm
_09931_,29.46µm
_00525_,29.44µm
_00811_,29.44µm
_02182_,29.44µm
_01539_,29.43µm
_02034_,29.42µm
_01719_,29.415µm
_05257_,29.4µm
net1001,29.4µm
_04554_,29.38µm
net391,29.38µm
_07485_,29.36µm
_02323_,29.34µm
term_high\[56\],29.34µm
_02957_,29.32µm
_09672_,29.32µm
_02728_,29.28µm
_06298_,29.27µm
_01511_,29.26µm
net992,29.26µm
_09078_,29.24µm
_07804_,29.22µm
_07879_,29.22µm
_09685_,29.21µm
_02532_,29.2µm
_04813_,29.2µm
net253,29.2µm
_08346_,29.18µm
_09516_,29.18µm
net340,29.16µm
_02483_,29.14µm
_06269_,29.14µm
_09234_,29.12µm
_09612_,29.12µm
net348,29.12µm
_09943_,29.11µm
_02005_,29.1µm
_06364_,29.1µm
_09736_,29.1µm
_01157_,29.08µm
_02349_,29.08µm
_09565_,29.08µm
_10080_,29.08µm
_03061_,29.06µm
_01479_,29.04µm
_05517_,29.04µm
net307,29.04µm
_02115_,29.035µm
_06345_,29µm
_09974_,29µm
_05803_,28.96µm
p_lh\[30\],28.96µm
_06340_,28.94µm
_08361_,28.94µm
_04008_,28.92µm
_01269_,28.915µm
_04428_,28.9µm
_09474_,28.9µm
_05073_,28.89µm
_02299_,28.88µm
_02370_,28.88µm
_03113_,28.88µm
_04988_,28.88µm
_05303_,28.88µm
_08981_,28.88µm
_02775_,28.86µm
_05583_,28.86µm
_08693_,28.86µm
net386,28.86µm
_08456_,28.84µm
_05585_,28.82µm
_08119_,28.82µm
_01774_,28.8µm
_02288_,28.74µm
_04087_,28.74µm
_09204_,28.74µm
_01417_,28.72µm
_01664_,28.72µm
_08108_,28.7µm
_01018_,28.685µm
_01934_,28.68µm
net352,28.66µm
_01345_,28.62µm
_05180_,28.62µm
_06858_,28.62µm
_08421_,28.62µm
clknet_leaf_3_clk,28.62µm
net168,28.615µm
_07081_,28.56µm
_08997_,28.56µm
_01393_,28.54µm
_05375_,28.54µm
_08589_,28.54µm
_07152_,28.52µm
_07434_,28.52µm
_06728_,28.5µm
_00775_,28.48µm
_05902_,28.48µm
_03662_,28.47µm
_03837_,28.46µm
_07289_,28.46µm
_09160_,28.46µm
_09747_,28.46µm
_04732_,28.44µm
_05975_,28.44µm
_09172_,28.44µm
_02146_,28.4µm
_09137_,28.4µm
_02578_,28.38µm
_02506_,28.36µm
_02364_,28.34µm
_03450_,28.34µm
_04680_,28.34µm
_08277_,28.34µm
_02201_,28.32µm
_06774_,28.32µm
term_mid\[43\],28.32µm
_03224_,28.3µm
_08310_,28.3µm
term_high\[61\],28.3µm
_00007_,28.28µm
p_ll\[21\],28.28µm
term_mid\[21\],28.28µm
_05456_,28.27µm
_08240_,28.26µm
_08644_,28.26µm
net202,28.26µm
_06105_,28.24µm
_00384_,28.22µm
_01168_,28.22µm
_01947_,28.22µm
_06554_,28.22µm
_10041_,28.22µm
_05679_,28.2µm
_06506_,28.2µm
_07628_,28.2µm
_08238_,28.2µm
_09937_,28.2µm
net901,28.19µm
_02200_,28.175µm
_04314_,28.16µm
_05706_,28.16µm
_05809_,28.16µm
_07435_,28.14µm
_09801_,28.13µm
_09957_,28.13µm
_09855_,28.12µm
_07286_,28.1µm
_07423_,28.1µm
_09703_,28.1µm
net182,28.1µm
_02263_,28.08µm
_07015_,28.08µm
_09306_,28.08µm
_06645_,28.04µm
_08617_,28.04µm
_03784_,28.02µm
_09788_,28.02µm
_02985_,28µm
_10044_,28µm
_09187_,27.98µm
_08638_,27.97µm
term_low\[27\],27.96µm
_06229_,27.94µm
_06828_,27.94µm
net402,27.94µm
_05529_,27.92µm
_07489_,27.92µm
_07235_,27.9µm
_07564_,27.9µm
_09639_,27.9µm
_01620_,27.88µm
_02533_,27.88µm
_08051_,27.87µm
_01292_,27.86µm
_08887_,27.85µm
_06768_,27.84µm
_07992_,27.84µm
_09274_,27.84µm
_10143_,27.84µm
net377,27.82µm
_01388_,27.8µm
_06257_,27.8µm
_00863_,27.77µm
p_lh\[4\],27.76µm
_09282_,27.755µm
_04268_,27.74µm
_07642_,27.74µm
_09512_,27.74µm
_01338_,27.72µm
_03511_,27.72µm
_06592_,27.72µm
_09872_,27.72µm
_05770_,27.7µm
_03725_,27.69µm
_10124_,27.69µm
_00894_,27.68µm
_05757_,27.68µm
_04521_,27.66µm
_02767_,27.65µm
_02271_,27.64µm
_05968_,27.64µm
_09124_,27.62µm
_00529_,27.6µm
_02809_,27.6µm
_07681_,27.6µm
_00870_,27.58µm
_04656_,27.58µm
_00041_,27.545µm
_07983_,27.54µm
net429,27.54µm
_04410_,27.52µm
_06885_,27.52µm
_00853_,27.5µm
_01532_,27.5µm
_04174_,27.5µm
_04689_,27.5µm
_07834_,27.5µm
_10081_,27.5µm
_04345_,27.48µm
_05136_,27.48µm
_03128_,27.475µm
_05639_,27.46µm
_05163_,27.45µm
_07672_,27.44µm
_02818_,27.42µm
_04294_,27.42µm
_02456_,27.41µm
_07416_,27.41µm
_05586_,27.4µm
net437,27.4µm
_00308_,27.385µm
_09677_,27.38µm
net411,27.38µm
_04822_,27.36µm
_09369_,27.36µm
_08635_,27.35µm
net291,27.34µm
_02086_,27.3µm
_02657_,27.3µm
_03963_,27.3µm
_02380_,27.26µm
_03148_,27.24µm
p_lh\[16\],27.24µm
_01425_,27.22µm
_08123_,27.22µm
_02688_,27.215µm
_05598_,27.2µm
_09237_,27.2µm
_01454_,27.18µm
_05111_,27.18µm
_06022_,27.16µm
_08187_,27.16µm
_00311_,27.14µm
_06496_,27.14µm
_09477_,27.14µm
_01901_,27.1µm
_06493_,27.1µm
_07652_,27.1µm
_08575_,27.1µm
net68,27.1µm
net1368,27.085µm
_07214_,27.08µm
_02939_,27.06µm
_03145_,27.06µm
_07640_,27.06µm
_09572_,27.06µm
_02796_,27.04µm
_03931_,27.02µm
_00937_,27.015µm
_04971_,26.98µm
_07895_,26.98µm
_08193_,26.98µm
net1101,26.98µm
_08512_,26.96µm
_04178_,26.94µm
_05527_,26.94µm
_04456_,26.92µm
_08472_,26.92µm
_02562_,26.9µm
_04642_,26.9µm
_05421_,26.9µm
_08875_,26.9µm
_04857_,26.88µm
_05930_,26.88µm
_06026_,26.88µm
_04395_,26.87µm
_04019_,26.855µm
_09787_,26.85µm
_09518_,26.84µm
_01419_,26.82µm
_08109_,26.82µm
_04120_,26.8µm
_06742_,26.8µm
net1347,26.8µm
