net,length_um
_02937_,45.76µm
_04348_,45.76µm
_09185_,45.76µm
_03455_,45.72µm
_05772_,45.68µm
_02083_,45.66µm
_07510_,45.56µm
net302,45.56µm
_05916_,45.54µm
net903,45.48µm
_04774_,45.46µm
_05912_,45.46µm
_00420_,45.36µm
_02092_,45.2µm
_04945_,45.18µm
_09118_,45.14µm
_00643_,45.12µm
_02836_,45.02µm
_07989_,45.02µm
_05660_,44.88µm
_00470_,44.84µm
net1015,44.84µm
_09900_,44.82µm
_02351_,44.81µm
_01161_,44.795µm
_00984_,44.78µm
_00808_,44.7µm
_09910_,44.69µm
_05481_,44.66µm
_00209_,44.645µm
_00744_,44.64µm
_03453_,44.62µm
_07672_,44.53µm
_09947_,44.52µm
_05219_,44.5µm
_03288_,44.48µm
_08415_,44.48µm
net225,44.48µm
_03037_,44.44µm
_03528_,44.44µm
term_high\[43\],44.44µm
_06858_,44.32µm
_09849_,44.32µm
_01979_,44.24µm
_01037_,44.18µm
_09975_,44.18µm
_09797_,44.14µm
_02907_,44.13µm
_05824_,44.12µm
_07405_,44.12µm
net1396,44.12µm
_00771_,44.1µm
_05999_,44.1µm
_03981_,44.08µm
_06721_,44.08µm
_00007_,44.02µm
_00583_,43.98µm
_05533_,43.96µm
_05180_,43.9µm
_05583_,43.9µm
_07924_,43.9µm
_08853_,43.9µm
_09437_,43.89µm
_09350_,43.88µm
_09393_,43.82µm
_00395_,43.805µm
_02826_,43.76µm
b_h\[14\],43.72µm
_09481_,43.68µm
_02015_,43.66µm
net822,43.62µm
_04431_,43.58µm
_04625_,43.58µm
net295,43.58µm
_00898_,43.54µm
_04913_,43.5µm
_07671_,43.46µm
_08082_,43.46µm
net977,43.46µm
_09282_,43.42µm
_05834_,43.41µm
_08418_,43.4µm
_07644_,43.37µm
_03117_,43.36µm
_04071_,43.32µm
_08864_,43.31µm
_07182_,43.3µm
_09572_,43.3µm
_07111_,43.26µm
_05706_,43.23µm
_01326_,43.22µm
_09707_,43.16µm
_07681_,43.14µm
_05924_,43.04µm
_01265_,43.03µm
_07416_,42.995µm
_08232_,42.98µm
_07156_,42.975µm
clknet_leaf_22_clk,42.96µm
_05675_,42.94µm
net823,42.935µm
_01136_,42.9µm
net293,42.9µm
_09397_,42.88µm
_04997_,42.86µm
_05112_,42.855µm
_07498_,42.84µm
_02390_,42.8µm
_05517_,42.8µm
_02512_,42.76µm
_05947_,42.76µm
_10005_,42.72µm
net247,42.72µm
_02503_,42.7µm
_01195_,42.68µm
_07063_,42.68µm
_02176_,42.66µm
_02650_,42.64µm
_02553_,42.62µm
_07923_,42.6µm
_06110_,42.59µm
net346,42.58µm
_08084_,42.57µm
_04743_,42.56µm
_07370_,42.5µm
_05298_,42.48µm
_03072_,42.45µm
net871,42.36µm
_04756_,42.32µm
_04017_,42.28µm
_08036_,42.28µm
_04002_,42.26µm
_05375_,42.22µm
_03829_,42.21µm
_04614_,42.18µm
_07469_,42.15µm
_03312_,42.13µm
_02567_,42.08µm
_03565_,42.03µm
_05466_,41.98µm
_03261_,41.94µm
term_high\[44\],41.94µm
_08467_,41.88µm
net1074,41.88µm
_00451_,41.84µm
_09412_,41.82µm
_04608_,41.8µm
_09595_,41.76µm
_05934_,41.72µm
_07868_,41.72µm
_07936_,41.72µm
_04755_,41.68µm
_00869_,41.64µm
_06875_,41.64µm
_06998_,41.615µm
_03690_,41.6µm
_09761_,41.59µm
net1016,41.58µm
_08253_,41.56µm
_03691_,41.5µm
_04729_,41.5µm
_06532_,41.46µm
_03524_,41.44µm
_03430_,41.42µm
net308,41.42µm
_04333_,41.38µm
_02646_,41.35µm
_05652_,41.34µm
_07139_,41.32µm
_05178_,41.2µm
_08818_,41.2µm
_05417_,41.18µm
_07031_,41.18µm
_07286_,41.16µm
_05329_,41.14µm
_05599_,41.13µm
_03271_,41.12µm
_04522_,41.12µm
net1047,41.1µm
_05919_,41.09µm
_09931_,41.08µm
_02193_,41.06µm
_00483_,41.02µm
net306,41.02µm
_06225_,41.015µm
_05758_,41µm
_09382_,40.98µm
net172,40.98µm
_02101_,40.97µm
_05120_,40.97µm
_08587_,40.96µm
_06090_,40.86µm
_02035_,40.82µm
net912,40.82µm
_09959_,40.77µm
_05170_,40.76µm
_10098_,40.74µm
_03844_,40.72µm
_02334_,40.7µm
_02852_,40.7µm
_01262_,40.62µm
_03088_,40.58µm
_05972_,40.58µm
_04283_,40.56µm
_08105_,40.56µm
_08352_,40.54µm
_06874_,40.52µm
_06474_,40.46µm
_02364_,40.44µm
_03357_,40.44µm
_03011_,40.42µm
_04631_,40.36µm
_03332_,40.34µm
_07830_,40.32µm
_10141_,40.32µm
_02978_,40.3µm
_06214_,40.26µm
_06728_,40.26µm
_08960_,40.2µm
_00770_,40.18µm
_04649_,40.18µm
_04606_,40.15µm
_04490_,40.14µm
_05885_,40.13µm
_00266_,40.12µm
net270,40.08µm
_05274_,40.04µm
term_mid\[36\],40.04µm
_03197_,40.02µm
_09020_,40.02µm
_07623_,40µm
_08054_,40µm
_04670_,39.99µm
_07155_,39.99µm
_03119_,39.98µm
_03988_,39.96µm
_02078_,39.94µm
_02370_,39.94µm
_00073_,39.9µm
_07955_,39.88µm
_05141_,39.85µm
_05526_,39.84µm
_06680_,39.835µm
_00734_,39.8µm
_09958_,39.8µm
_02606_,39.78µm
_04844_,39.72µm
_07812_,39.68µm
_06490_,39.59µm
net833,39.58µm
_05929_,39.56µm
_07108_,39.56µm
_04364_,39.54µm
_06841_,39.54µm
_00819_,39.52µm
_04843_,39.5µm
_09974_,39.5µm
_02524_,39.46µm
_06689_,39.46µm
_07023_,39.46µm
_09151_,39.44µm
clknet_leaf_33_clk,39.395µm
_07841_,39.36µm
net157,39.36µm
_05796_,39.35µm
_08299_,39.34µm
net462,39.32µm
_06570_,39.3µm
_07831_,39.3µm
net286,39.28µm
net613,39.28µm
_02533_,39.24µm
_02535_,39.24µm
_03953_,39.24µm
_09415_,39.23µm
_09948_,39.22µm
_09688_,39.2µm
_01454_,39.185µm
_04788_,39.14µm
_06901_,39.14µm
_01344_,39.045µm
_02804_,39.01µm
_07964_,39µm
_09410_,39µm
net1392,38.985µm
_01166_,38.88µm
_08620_,38.88µm
_00995_,38.86µm
_05039_,38.86µm
_07621_,38.86µm
net354,38.86µm
_05806_,38.84µm
_08377_,38.84µm
_02910_,38.82µm
_04295_,38.82µm
_05138_,38.82µm
net1193,38.78µm
_01358_,38.76µm
_01327_,38.74µm
_10114_,38.74µm
_02441_,38.68µm
_05495_,38.68µm
_01110_,38.66µm
_00897_,38.6µm
_02600_,38.58µm
_00105_,38.565µm
_09612_,38.56µm
_05601_,38.52µm
_07174_,38.52µm
_05523_,38.48µm
_02309_,38.46µm
_09488_,38.4µm
_01158_,38.34µm
_00825_,38.3µm
_05734_,38.29µm
_02627_,38.28µm
_03395_,38.28µm
net441,38.275µm
_05838_,38.26µm
_07647_,38.24µm
_09717_,38.24µm
term_mid\[23\],38.24µm
_00378_,38.225µm
_00301_,38.22µm
_08972_,38.22µm
_01221_,38.16µm
_01321_,38.15µm
_09124_,38.14µm
net886,38.14µm
net305,38.12µm
net1099,38.12µm
_01009_,38.08µm
_09333_,38.08µm
_05009_,38.06µm
_08417_,38.06µm
_06264_,38.04µm
_08178_,38.04µm
net347,38.04µm
_08597_,37.98µm
clknet_leaf_54_clk,37.98µm
_01193_,37.97µm
_07307_,37.945µm
_01000_,37.92µm
_05004_,37.92µm
_00234_,37.905µm
_03038_,37.9µm
_06846_,37.9µm
_07486_,37.9µm
_01270_,37.88µm
_03756_,37.88µm
_08837_,37.88µm
_04287_,37.84µm
_04784_,37.84µm
_01271_,37.82µm
_01215_,37.78µm
_08881_,37.72µm
_05596_,37.7µm
_06927_,37.7µm
_07752_,37.7µm
_05853_,37.69µm
_02055_,37.64µm
_02063_,37.64µm
_03739_,37.64µm
_08994_,37.64µm
_03563_,37.62µm
_03895_,37.6µm
_00561_,37.5µm
_02643_,37.5µm
_08353_,37.49µm
_02560_,37.48µm
_08374_,37.475µm
_03533_,37.44µm
_05263_,37.44µm
_03240_,37.42µm
_07970_,37.42µm
_09247_,37.42µm
_06175_,37.385µm
_03397_,37.38µm
_04707_,37.38µm
_08502_,37.38µm
_00195_,37.345µm
_00182_,37.34µm
_03219_,37.34µm
_07842_,37.32µm
_04461_,37.3µm
_05324_,37.3µm
_02996_,37.28µm
_04409_,37.24µm
_07847_,37.2µm
_03948_,37.18µm
p_ll_pipe\[20\],37.18µm
_05186_,37.17µm
_05134_,37.16µm
_08414_,37.16µm
_05280_,37.12µm
_09669_,37.1µm
_07408_,37.08µm
_01179_,37.06µm
_03147_,37.04µm
_07170_,37.04µm
_04157_,37.02µm
net941,37.02µm
_03304_,36.98µm
_08596_,36.98µm
_03222_,36.94µm
_03447_,36.92µm
_08726_,36.915µm
_00455_,36.88µm
_08136_,36.88µm
_02496_,36.87µm
_02017_,36.85µm
_06091_,36.82µm
_10092_,36.78µm
_01051_,36.77µm
_06103_,36.77µm
_01984_,36.76µm
b_h\[8\],36.76µm
_00340_,36.725µm
_03516_,36.64µm
_02170_,36.62µm
_03774_,36.62µm
_04395_,36.62µm
_03087_,36.56µm
_07059_,36.56µm
p_lh\[30\],36.52µm
_01157_,36.5µm
_10045_,36.48µm
net1101,36.48µm
_00863_,36.44µm
_03612_,36.44µm
net758,36.44µm
_02216_,36.42µm
_09626_,36.42µm
_02397_,36.41µm
_03139_,36.36µm
_00801_,36.32µm
_02668_,36.31µm
_06878_,36.3µm
_04009_,36.29µm
_05334_,36.25µm
_01162_,36.24µm
_04551_,36.24µm
_02184_,36.23µm
_02862_,36.22µm
_06592_,36.22µm
_07269_,36.21µm
_07267_,36.19µm
_00372_,36.18µm
_04990_,36.18µm
_04357_,36.12µm
_04261_,36.1µm
_04953_,36.08µm
_05479_,36.08µm
_05754_,36.08µm
_06623_,36.07µm
_03270_,36.06µm
_09296_,36.06µm
_09038_,36.01µm
net372,36µm
_06710_,35.96µm
_03734_,35.94µm
clknet_leaf_58_clk,35.94µm
_09223_,35.92µm
net969,35.92µm
_02532_,35.9µm
_04732_,35.9µm
_04776_,35.9µm
_05844_,35.9µm
_01883_,35.88µm
_02171_,35.86µm
_04420_,35.85µm
_09097_,35.84µm
_02529_,35.83µm
_05421_,35.79µm
_02815_,35.74µm
_00543_,35.7µm
_01962_,35.68µm
_08520_,35.66µm
_04596_,35.64µm
_08065_,35.64µm
_08680_,35.6µm
net70,35.6µm
_07074_,35.58µm
_02255_,35.46µm
_01660_,35.44µm
_09573_,35.42µm
_00684_,35.38µm
_10080_,35.36µm
net179,35.32µm
_07415_,35.3µm
_09267_,35.3µm
_09937_,35.26µm
net162,35.26µm
_01030_,35.25µm
_09742_,35.24µm
net439,35.16µm
_01233_,35.14µm
_09290_,35.14µm
_05432_,35.1µm
_09885_,35.1µm
_00790_,35.08µm
_04758_,35.02µm
_05354_,35.02µm
_01447_,35.01µm
_07622_,35.01µm
_10125_,35.01µm
_04797_,34.94µm
_10044_,34.94µm
_06828_,34.92µm
_07348_,34.92µm
_04921_,34.9µm
_06744_,34.9µm
_05006_,34.86µm
_09851_,34.86µm
_02624_,34.82µm
_02936_,34.8µm
_00070_,34.785µm
_02655_,34.78µm
_07120_,34.78µm
_02367_,34.76µm
_04736_,34.76µm
_10004_,34.76µm
_01350_,34.74µm
_06987_,34.74µm
_00733_,34.72µm
_03682_,34.72µm
net351,34.68µm
clknet_leaf_57_clk,34.68µm
_05707_,34.64µm
_07353_,34.62µm
_00032_,34.54µm
net996,34.525µm
_04947_,34.52µm
_06762_,34.44µm
_08895_,34.44µm
_01664_,34.42µm
_02159_,34.42µm
_00708_,34.4µm
_07406_,34.4µm
_04957_,34.38µm
_05712_,34.38µm
_05957_,34.37µm
_02377_,34.34µm
_04653_,34.34µm
_09877_,34.32µm
_04285_,34.3µm
_04619_,34.3µm
_07272_,34.29µm
_07986_,34.28µm
net445,34.28µm
_00300_,34.245µm
_05132_,34.24µm
_06023_,34.24µm
_08426_,34.24µm
_08633_,34.24µm
_03039_,34.23µm
_03576_,34.22µm
_02361_,34.2µm
_06769_,34.16µm
_09766_,34.16µm
_04530_,34.14µm
_06729_,34.14µm
_09708_,34.14µm
term_high\[62\],34.14µm
_05532_,34.12µm
_05055_,34.1µm
_07680_,34.1µm
_05458_,34.08µm
_06756_,34.06µm
_09837_,34.06µm
_05850_,34.04µm
_02247_,34.02µm
_05227_,34.02µm
_04345_,34µm
_05574_,34µm
_09057_,34µm
_07634_,33.99µm
_03463_,33.98µm
_09219_,33.98µm
net248,33.98µm
_02755_,33.96µm
net909,33.96µm
_02906_,33.94µm
_08220_,33.94µm
_09772_,33.94µm
_03269_,33.93µm
net1165,33.92µm
_08116_,33.9µm
_07656_,33.89µm
_03807_,33.86µm
_04734_,33.86µm
_04937_,33.86µm
_05649_,33.86µm
_00377_,33.845µm
term_mid\[32\],33.84µm
_06479_,33.835µm
_04586_,33.82µm
_08431_,33.82µm
net888,33.805µm
_00460_,33.78µm
_05289_,33.78µm
_08395_,33.78µm
_09511_,33.76µm
_09234_,33.71µm
_04223_,33.7µm
_06832_,33.7µm
_02349_,33.68µm
_06842_,33.68µm
_02554_,33.64µm
_07088_,33.63µm
_04560_,33.62µm
_05550_,33.62µm
_03782_,33.6µm
_04906_,33.56µm
_08617_,33.56µm
_01914_,33.54µm
_04427_,33.54µm
_04800_,33.52µm
_08776_,33.52µm
_09082_,33.52µm
_01318_,33.5µm
_09431_,33.5µm
_04094_,33.48µm
_06040_,33.475µm
_05955_,33.46µm
term_low\[7\],33.46µm
net1372,33.46µm
_02034_,33.44µm
_05160_,33.44µm
_07766_,33.44µm
_08929_,33.44µm
term_low\[29\],33.42µm
_03454_,33.38µm
_05524_,33.38µm
_05928_,33.36µm
_07287_,33.36µm
_04200_,33.34µm
_04918_,33.34µm
_07906_,33.3µm
_03089_,33.28µm
_03148_,33.26µm
_07488_,33.25µm
_06433_,33.24µm
_07879_,33.22µm
_05399_,33.2µm
_04209_,33.18µm
_08592_,33.18µm
_09190_,33.18µm
_09508_,33.16µm
_09872_,33.16µm
_04868_,33.14µm
_04974_,33.14µm
_08109_,33.14µm
_03439_,33.1µm
_04915_,33.08µm
_06879_,33.08µm
term_high\[45\],33.08µm
clknet_leaf_51_clk,33.06µm
_07258_,33.04µm
_08405_,33.04µm
_00931_,33.02µm
_09544_,33.015µm
_00681_,33µm
_08831_,32.96µm
_01054_,32.94µm
_01153_,32.92µm
_05100_,32.92µm
_08093_,32.9µm
_03566_,32.895µm
_02288_,32.89µm
_08697_,32.89µm
_00811_,32.88µm
_01156_,32.88µm
_03003_,32.88µm
_04673_,32.88µm
_04971_,32.88µm
net338,32.88µm
_02972_,32.84µm
_03773_,32.84µm
_07271_,32.84µm
_02263_,32.82µm
_03642_,32.82µm
_03941_,32.82µm
_05013_,32.79µm
_04521_,32.78µm
_00591_,32.76µm
_02470_,32.76µm
_02510_,32.76µm
_03653_,32.76µm
_08107_,32.76µm
_08471_,32.76µm
_06960_,32.72µm
term_mid\[24\],32.72µm
_08910_,32.7µm
_00903_,32.68µm
_02489_,32.68µm
_05394_,32.68µm
_10017_,32.68µm
_04222_,32.66µm
_06484_,32.66µm
_00982_,32.64µm
_03173_,32.64µm
_04873_,32.63µm
_05111_,32.62µm
_07067_,32.61µm
_02177_,32.6µm
_06604_,32.6µm
_08045_,32.6µm
_05428_,32.58µm
_09021_,32.58µm
_10120_,32.58µm
_06172_,32.57µm
_00927_,32.56µm
_02872_,32.56µm
_01620_,32.54µm
_09741_,32.54µm
_01338_,32.52µm
_08027_,32.52µm
_03985_,32.5µm
_09436_,32.5µm
_04664_,32.48µm
_04661_,32.46µm
_06425_,32.46µm
_08737_,32.46µm
_09250_,32.455µm
_04324_,32.445µm
_09533_,32.44µm
_09796_,32.44µm
_06072_,32.42µm
_00183_,32.415µm
_02456_,32.4µm
_07661_,32.4µm
_08187_,32.4µm
_08693_,32.38µm
_09773_,32.38µm
_07916_,32.36µm
_09871_,32.36µm
_05325_,32.34µm
_01934_,32.32µm
_02501_,32.32µm
_03652_,32.32µm
_07984_,32.32µm
_07369_,32.3µm
_03346_,32.28µm
_09814_,32.26µm
_05639_,32.24µm
_01961_,32.21µm
_03160_,32.2µm
_04746_,32.2µm
_00682_,32.18µm
_03924_,32.18µm
_02430_,32.16µm
_02818_,32.16µm
_06215_,32.14µm
term_high\[49\],32.14µm
_08562_,32.08µm
_09630_,32.07µm
_08840_,32.06µm
_08240_,32.03µm
_07166_,32.02µm
_09109_,32.02µm
_05139_,32µm
_09207_,31.97µm
_01047_,31.96µm
_02590_,31.96µm
_09411_,31.96µm
_03719_,31.94µm
_05492_,31.94µm
_07792_,31.94µm
_09402_,31.92µm
_09685_,31.9µm
_05553_,31.88µm
_06119_,31.88µm
_09312_,31.88µm
_04904_,31.86µm
_09191_,31.85µm
_08817_,31.84µm
_03812_,31.835µm
_09048_,31.81µm
_07435_,31.805µm
_04060_,31.8µm
_08156_,31.78µm
_09473_,31.78µm
_04498_,31.76µm
_08969_,31.74µm
_00196_,31.725µm
_00541_,31.7µm
_07414_,31.7µm
_03036_,31.69µm
_01316_,31.64µm
_02389_,31.64µm
_04765_,31.64µm
_05453_,31.64µm
_07912_,31.64µm
_04667_,31.6µm
net287,31.58µm
_05303_,31.56µm
_07747_,31.56µm
_10075_,31.56µm
_03952_,31.54µm
_05930_,31.54µm
_03203_,31.52µm
_06926_,31.52µm
_07947_,31.52µm
_06524_,31.5µm
_07181_,31.5µm
_05224_,31.48µm
_07399_,31.46µm
_03754_,31.44µm
_05749_,31.42µm
_07022_,31.42µm
_07762_,31.42µm
_04791_,31.38µm
_06121_,31.38µm
_07712_,31.38µm
p_lh\[1\],31.38µm
_00539_,31.36µm
_06607_,31.36µm
_07528_,31.36µm
_05193_,31.34µm
_07600_,31.34µm
_02128_,31.32µm
_03875_,31.315µm
_04629_,31.31µm
_00954_,31.29µm
_02416_,31.28µm
net407,31.26µm
_03959_,31.25µm
_06745_,31.24µm
_01520_,31.22µm
_07260_,31.22µm
_02538_,31.18µm
_00563_,31.14µm
_07355_,31.14µm
_01554_,31.12µm
_03966_,31.12µm
_07693_,31.12µm
_00569_,31.1µm
_07133_,31.06µm
_04382_,31.02µm
_05173_,31.02µm
_06578_,31.02µm
_08013_,31.02µm
_05137_,31µm
_09835_,31µm
_06404_,30.98µm
_07142_,30.98µm
_07755_,30.98µm
_01417_,30.94µm
_04862_,30.92µm
_03412_,30.9µm
_07696_,30.9µm
_00193_,30.885µm
_00452_,30.88µm
_04633_,30.88µm
_06152_,30.88µm
_06659_,30.88µm
_07376_,30.875µm
_10041_,30.86µm
_10076_,30.86µm
_04518_,30.84µm
_05726_,30.82µm
_09169_,30.82µm
_01367_,30.8µm
_03253_,30.8µm
_03673_,30.8µm
_06658_,30.8µm
_05598_,30.78µm
_03616_,30.76µm
_04303_,30.72µm
_04680_,30.72µm
_09722_,30.7µm
_04933_,30.68µm
_04474_,30.66µm
_07233_,30.65µm
p_lh\[20\],30.65µm
_08564_,30.64µm
_04671_,30.62µm
_04779_,30.62µm
net887,30.62µm
_03582_,30.58µm
_01927_,30.56µm
_09692_,30.56µm
_03696_,30.55µm
_03258_,30.54µm
_03062_,30.52µm
_03938_,30.48µm
_05226_,30.48µm
_07707_,30.42µm
_09538_,30.42µm
term_high\[56\],30.42µm
_06305_,30.41µm
_02126_,30.4µm
_03469_,30.4µm
_05362_,30.4µm
_05770_,30.4µm
_04314_,30.38µm
_06101_,30.38µm
_09243_,30.38µm
_03350_,30.37µm
_03950_,30.36µm
_09938_,30.36µm
_00823_,30.34µm
_05143_,30.34µm
_00940_,30.32µm
_03322_,30.32µm
_05012_,30.32µm
_08038_,30.32µm
_09678_,30.32µm
_05825_,30.3µm
_07898_,30.28µm
_02703_,30.24µm
_02780_,30.24µm
_05418_,30.21µm
_07511_,30.18µm
_00059_,30.16µm
_02585_,30.16µm
_04973_,30.12µm
_07459_,30.12µm
_08055_,30.12µm
_04174_,30.1µm
_04294_,30.1µm
_05019_,30.1µm
_05580_,30.1µm
_03958_,30.08µm
_04552_,30.08µm
_08739_,30.08µm
_10042_,30.08µm
_04019_,30.075µm
_07786_,30.075µm
_03330_,30.04µm
_04668_,30.04µm
_07210_,30.02µm
_03762_,30µm
_05789_,30µm
_08740_,29.98µm
_08874_,29.98µm
_09621_,29.945µm
_03347_,29.94µm
_04571_,29.92µm
_05803_,29.92µm
_07299_,29.92µm
_08676_,29.92µm
_03464_,29.9µm
_07530_,29.9µm
_05867_,29.88µm
net369,29.88µm
_09313_,29.875µm
_01393_,29.87µm
_09980_,29.86µm
_00939_,29.84µm
_01479_,29.84µm
_05408_,29.84µm
_10095_,29.84µm
_01803_,29.82µm
_03531_,29.82µm
_02629_,29.78µm
_01011_,29.77µm
_04936_,29.74µm
net920,29.74µm
_04288_,29.72µm
_00713_,29.7µm
_06301_,29.69µm
_05153_,29.68µm
_06644_,29.68µm
_01384_,29.66µm
_04008_,29.66µm
_04058_,29.66µm
_08462_,29.64µm
_03800_,29.62µm
_06365_,29.62µm
term_mid\[25\],29.62µm
_09529_,29.61µm
_05566_,29.58µm
_01254_,29.56µm
_09824_,29.56µm
_08488_,29.52µm
_09334_,29.52µm
_01160_,29.51µm
_04558_,29.5µm
clknet_leaf_49_clk,29.5µm
_04884_,29.48µm
_08382_,29.46µm
_08327_,29.455µm
_02316_,29.44µm
_08274_,29.42µm
_02504_,29.4µm
_07341_,29.4µm
_00748_,29.38µm
_00777_,29.38µm
_02891_,29.38µm
_08899_,29.375µm
_07852_,29.37µm
_04870_,29.36µm
_06988_,29.36µm
_07520_,29.36µm
term_mid\[44\],29.36µm
_02439_,29.34µm
_02528_,29.34µm
_10040_,29.34µm
_03989_,29.32µm
_07760_,29.32µm
_04693_,29.3µm
_08278_,29.3µm
net364,29.27µm
_01208_,29.26µm
_05784_,29.26µm
_06961_,29.26µm
_00739_,29.24µm
_03247_,29.24µm
_03644_,29.24µm
_03005_,29.22µm
net1003,29.22µm
_04641_,29.2µm
_00501_,29.18µm
_02068_,29.18µm
_02467_,29.18µm
_03421_,29.18µm
_02835_,29.16µm
_10071_,29.16µm
p_lh\[10\],29.16µm
net273,29.15µm
_01244_,29.12µm
_00396_,29.1µm
_02738_,29.1µm
_06051_,29.1µm
_01980_,29.08µm
_03564_,29.08µm
_03904_,29.08µm
_08675_,29.08µm
_07066_,29.06µm
_02521_,29.04µm
_03008_,29.04µm
_09512_,29.04µm
_03007_,29.02µm
_02183_,29µm
_06815_,29µm
_04967_,28.98µm
_07508_,28.98µm
_01506_,28.96µm
_04655_,28.96µm
_03856_,28.95µm
_05702_,28.94µm
_02586_,28.92µm
_02356_,28.88µm
_02201_,28.86µm
_02796_,28.86µm
_04672_,28.86µm
_08770_,28.84µm
_08894_,28.82µm
_01248_,28.8µm
_04510_,28.8µm
_04540_,28.8µm
_06509_,28.8µm
net907,28.8µm
_08518_,28.785µm
term_high\[58\],28.78µm
_01767_,28.76µm
_05573_,28.76µm
_01786_,28.74µm
_01972_,28.74µm
_02698_,28.74µm
_00439_,28.7µm
net329,28.7µm
_00166_,28.685µm
_06913_,28.68µm
_08259_,28.68µm
net240,28.68µm
_05260_,28.66µm
_08326_,28.66µm
_09627_,28.66µm
net192,28.66µm
_06037_,28.64µm
_03394_,28.62µm
_05281_,28.62µm
_02688_,28.6µm
_07720_,28.6µm
_07973_,28.6µm
_02695_,28.58µm
_04811_,28.58µm
_08277_,28.58µm
_01782_,28.56µm
_02119_,28.56µm
_08290_,28.56µm
_08997_,28.56µm
_09162_,28.56µm
_03108_,28.54µm
_04993_,28.54µm
_05033_,28.54µm
_06029_,28.54µm
_03963_,28.52µm
_09736_,28.52µm
_07231_,28.5µm
_08833_,28.5µm
_04389_,28.48µm
_07939_,28.46µm
_10121_,28.44µm
_10123_,28.42µm
_02052_,28.4µm
_02957_,28.4µm
_09182_,28.4µm
b_h\[0\],28.4µm
_09978_,28.395µm
_01505_,28.38µm
net279,28.38µm
_05282_,28.36µm
_05290_,28.36µm
_05843_,28.36µm
_06742_,28.36µm
_07153_,28.36µm
_03046_,28.35µm
_04264_,28.34µm
_06812_,28.32µm
_07782_,28.32µm
_03725_,28.3µm
_03837_,28.3µm
_04031_,28.3µm
_06806_,28.29µm
_00976_,28.28µm
_01144_,28.28µm
_06536_,28.28µm
_06911_,28.28µm
_07697_,28.28µm
_03323_,28.26µm
_04842_,28.26µm
_01477_,28.24µm
_04434_,28.24µm
_08106_,28.24µm
_03113_,28.22µm
_05021_,28.2µm
_04175_,28.18µm
_00296_,28.165µm
_00886_,28.16µm
_02396_,28.16µm
_07694_,28.16µm
_09094_,28.16µm
_02376_,28.145µm
_02081_,28.14µm
_02189_,28.14µm
_06554_,28.14µm
_03556_,28.12µm
_05109_,28.12µm
_08108_,28.12µm
_08734_,28.12µm
_10089_,28.12µm
_01748_,28.11µm
_09999_,28.105µm
_08526_,28.09µm
_03023_,28.08µm
_05031_,28.08µm
_06499_,28.08µm
_06614_,28.08µm
_02782_,28.06µm
_03150_,28.06µm
_09484_,28.05µm
_03511_,28.045µm
_07539_,28.04µm
_07642_,28.04µm
_03661_,28.02µm
_05288_,28.02µm
_05728_,28.02µm
_09562_,28.02µm
_06774_,28µm
_01194_,27.98µm
_03128_,27.98µm
_05658_,27.96µm
_06775_,27.96µm
_07844_,27.96µm
_00617_,27.94µm
_04986_,27.94µm
_08294_,27.94µm
_08380_,27.94µm
_04508_,27.935µm
_05163_,27.92µm
_08063_,27.92µm
_03351_,27.9µm
_05195_,27.9µm
_08512_,27.9µm
net388,27.9µm
_01928_,27.88µm
_05545_,27.88µm
_08316_,27.88µm
_02271_,27.86µm
_04575_,27.84µm
_04615_,27.84µm
_03845_,27.82µm
_09137_,27.82µm
_00529_,27.8µm
_09893_,27.8µm
_02131_,27.78µm
_02767_,27.76µm
_05730_,27.76µm
_04499_,27.74µm
_08429_,27.74µm
_09093_,27.74µm
_03929_,27.72µm
_08457_,27.72µm
_08683_,27.72µm
_08788_,27.72µm
_02038_,27.7µm
_07638_,27.7µm
_08723_,27.7µm
net399,27.7µm
net1079,27.7µm
_01211_,27.68µm
_07718_,27.68µm
_09058_,27.68µm
_09477_,27.68µm
_00712_,27.66µm
_08653_,27.66µm
_09475_,27.66µm
_02053_,27.64µm
_02005_,27.62µm
_02127_,27.62µm
_07434_,27.61µm
_06186_,27.6µm
_02091_,27.58µm
_08361_,27.58µm
_01532_,27.56µm
_03662_,27.56µm
_06472_,27.56µm
_00587_,27.55µm
_07105_,27.54µm
term_mid\[40\],27.54µm
_00930_,27.52µm
_04867_,27.52µm
_09768_,27.52µm
_02095_,27.5µm
_06410_,27.5µm
_06797_,27.5µm
_08965_,27.5µm
net463,27.5µm
_02612_,27.495µm
_04381_,27.48µm
_04952_,27.48µm
_00511_,27.44µm
_05286_,27.44µm
_09365_,27.44µm
_07740_,27.415µm
_07081_,27.4µm
_07631_,27.4µm
_07934_,27.4µm
_08425_,27.36µm
_07614_,27.35µm
_00970_,27.34µm
_02448_,27.34µm
_01908_,27.32µm
_03152_,27.32µm
_05378_,27.32µm
_07935_,27.32µm
_06765_,27.3µm
_00937_,27.28µm
_06496_,27.28µm
_06823_,27.28µm
_09403_,27.28µm
_05208_,27.26µm
_06449_,27.26µm
_08875_,27.26µm
_06269_,27.24µm
_01109_,27.22µm
_02487_,27.22µm
_08829_,27.22µm
_02959_,27.2µm
_03415_,27.2µm
_03910_,27.2µm
_05692_,27.2µm
_09187_,27.2µm
_09530_,27.19µm
_07180_,27.18µm
_07937_,27.18µm
_05836_,27.16µm
_09667_,27.16µm
_05245_,27.14µm
